G.U.N.T. Geraetebau GmbH
ET850

1/24/2018

Time	T1 (°C)	T2 (°C)	T3 (°C)	T4 (°C)	T5 (°C)	T6 (°C)	F1 (l/h)	F2 (l/h)	F3 (l/min)	p1 (bar)	p2 (bar)	P (W)
1/24/2018 3:50:52 PM.89	59	14	26	39	135	135	8.25	245	5.3	2.96	0.519	0
1/24/2018 3:50:52 PM.38	59	14	26	39	134	135	8.19	248	5.3	2.98	0.522	0
1/24/2018 3:50:51 PM.88	59	14	26	39	135	135	8.13	247	5.3	2.97	0.520	0
1/24/2018 3:50:51 PM.38	59	14	26	39	135	135	8.22	247	5.4	2.97	0.520	0
1/24/2018 3:50:50 PM.89	59	14	26	39	135	135	8.14	247	5.4	2.98	0.521	0
1/24/2018 3:50:50 PM.38	59	14	26	39	135	135	8.19	245	5.4	2.95	0.522	0
1/24/2018 3:50:49 PM.89	59	14	27	40	135	135	8.29	240	5.4	2.95	0.520	0
1/24/2018 3:50:49 PM.38	60	14	26	40	134	135	8.17	240	5.4	2.97	0.520	0
1/24/2018 3:50:48 PM.88	60	14	26	39	135	135	8.16	245	5.4	2.96	0.520	0
1/24/2018 3:50:48 PM.38	59	13	26	39	135	135	8.20	243	5.3	2.95	0.521	0
1/24/2018 3:50:47 PM.88	59	13	26	39	135	135	8.14	247	5.3	2.97	0.522	0
1/24/2018 3:50:47 PM.39	59	13	26	39	135	135	8.10	244	5.3	2.96	0.521	0
1/24/2018 3:50:46 PM.88	59	14	26	39	135	135	8.14	246	5.3	2.98	0.522	0
1/24/2018 3:50:46 PM.39	59	14	27	39	135	135	8.25	248	5.4	2.98	0.520	0
1/24/2018 3:50:45 PM.89	59	13	26	39	135	135	8.22	250	5.4	2.98	0.521	0
1/24/2018 3:50:45 PM.38	60	14	26	39	135	135	8.14	252	5.4	2.98	0.520	0
1/24/2018 3:50:44 PM.89	59	14	26	39	135	135	8.29	249	5.4	2.97	0.521	0
1/24/2018 3:50:44 PM.38	60	13	26	39	135	135	8.23	248	5.4	2.95	0.522	0
1/24/2018 3:50:43 PM.88	59	13	26	39	135	135	8.29	248	5.4	2.97	0.521	0
1/24/2018 3:50:43 PM.38	59	14	26	39	135	135	8.19	245	5.4	2.98	0.520	0
1/24/2018 3:50:42 PM.88	59	14	26	40	135	135	8.19	245	5.3	2.98	0.520	0
1/24/2018 3:50:42 PM.38	59	14	26	39	135	135	8.19	245	5.4	2.97	0.522	0
1/24/2018 3:50:41 PM.89	59	14	26	39	135	135	8.17	247	5.4	2.97	0.524	1
1/24/2018 3:50:41 PM.38	60	13	26	39	135	135	8.19	245	5.3	2.98	0.522	0
1/24/2018 3:50:40 PM.88	59	14	26	39	135	135	8.32	241	5.3	2.97	0.524	0
1/24/2018 3:50:40 PM.38	59	14	26	39	135	135	8.22	243	5.4	2.98	0.523	0
1/24/2018 3:50:39 PM.88	59	14	27	39	135	135	8.19	240	5.4	2.97	0.522	0
1/24/2018 3:50:39 PM.38	59	14	26	39	135	135	8.28	248	5.3	2.98	0.519	0
1/24/2018 3:50:38 PM.88	60	14	27	39	135	135	8.20	247	5.4	2.98	0.520	0
1/24/2018 3:50:38 PM.39	59	13	27	39	135	135	8.20	248	5.3	2.98	0.520	0
1/24/2018 3:50:37 PM.89	59	13	27	39	135	135	8.12	246	5.4	2.98	0.517	0
1/24/2018 3:50:37 PM.38	59	14	27	39	135	135	8.09	240	5.3	2.97	0.516	0
1/24/2018 3:50:36 PM.89	59	13	27	39	135	135	8.26	243	5.4	2.98	0.518	0
1/24/2018 3:50:36 PM.38	59	13	27	39	135	135	8.20	240	5.4	2.98	0.519	0
1/24/2018 3:50:35 PM.88	59	13	27	39	135	135	8.16	243	5.4	2.97	0.518	0
1/24/2018 3:50:35 PM.38	59	14	27	39	135	135	8.04	241	5.3	2.98	0.517	0
1/24/2018 3:50:34 PM.89	59	13	27	39	135	135	8.14	243	5.4	2.98	0.518	0
1/24/2018 3:50:34 PM.38	59	14	26	39	135	135	8.19	241	5.4	2.97	0.522	0
1/24/2018 3:50:33 PM.89	59	13	26	39	135	135	8.28	243	5.3	2.96	0.522	0
1/24/2018 3:50:33 PM.38	59	13	26	39	135	135	8.19	247	5.4	2.96	0.523	0
1/24/2018 3:50:32 PM.88	58	14	26	39	135	135	8.33	246	5.4	2.97	0.525	1
1/24/2018 3:50:32 PM.38	59	13	27	39	135	135	8.19	244	5.4	2.98	0.529	0
1/24/2018 3:50:31 PM.89	59	14	26	39	135	135	8.19	243	5.4	2.98	0.527	0
1/24/2018 3:50:31 PM.38	59	14	26	39	135	135	8.28	244	5.3	2.98	0.527	0
1/24/2018 3:50:30 PM.88	59	14	26	39	135	135	8.10	243	5.3	2.97	0.527	0
1/24/2018 3:50:30 PM.39	59	14	26	39	135	135	8.25	242	5.4	2.98	0.523	0
1/24/2018 3:50:29 PM.88	59	14	26	39	135	135	8.28	243	5.4	2.98	0.524	0
1/24/2018 3:50:29 PM.38	59	14	27	39	135	135	8.13	243	5.4	2.98	0.522	0
1/24/2018 3:50:28 PM.88	59	14	26	39	135	135	8.17	245	5.4	2.97	0.523	0
1/24/2018 3:50:28 PM.38	59	13	26	39	135	135	8.19	244	5.4	2.97	0.522	0
1/24/2018 3:50:27 PM.89	59	13	26	39	135	135	8.10	249	5.4	2.96	0.523	1
1/24/2018 3:50:27 PM.38	59	14	26	39	135	135	8.12	243	5.4	2.97	0.524	0
1/24/2018 3:50:26 PM.88	59	13	27	39	135	135	8.13	248	5.3	2.96	0.523	0
1/24/2018 3:50:26 PM.39	59	14	26	39	135	135	8.17	248	5.4	2.97	0.525	0
1/24/2018 3:50:25 PM.89	59	13	26	39	135	135	8.20	247	5.3	2.96	0.522	1
1/24/2018 3:50:25 PM.38	59	14	27	39	135	135	8.23	248	5.3	2.97	0.523	0
1/24/2018 3:50:24 PM.88	59	14	27	39	135	135	8.25	245	5.3	2.97	0.522	0
1/24/2018 3:50:24 PM.38	59	14	26	39	135	135	8.20	243	5.3	2.97	0.523	0
1/24/2018 3:50:23 PM.89	59	13	27	40	134	135	8.19	243	5.3	2.97	0.522	1
1/24/2018 3:50:23 PM.39	59	14	26	39	135	135	8.12	245	5.3	2.97	0.525	0
1/24/2018 3:50:22 PM.88	59	14	26	39	135	135	8.17	247	5.3	2.95	0.522	1
1/24/2018 3:50:22 PM.38	59	14	26	39	135	135	8.19	246	5.4	2.95	0.523	0
1/24/2018 3:50:21 PM.88	59	13	26	40	135	135	8.16	244	5.4	2.95	0.527	0
1/24/2018 3:50:21 PM.38	59	14	27	39	134	135	8.20	244	5.4	2.95	0.524	0
1/24/2018 3:50:20 PM.89	60	13	26	39	135	135	8.13	244	5.4	2.95	0.524	0
1/24/2018 3:50:20 PM.38	60	13	26	39	135	135	8.19	242	5.4	2.95	0.520	0
1/24/2018 3:50:19 PM.88	59	14	26	39	135	135	8.20	242	5.4	2.97	0.520	0
1/24/2018 3:50:19 PM.39	59	13	26	40	135	135	8.19	240	5.3	2.95	0.523	1
1/24/2018 3:50:18 PM.88	59	14	26	39	135	135	8.19	241	5.3	2.97	0.524	0
1/24/2018 3:50:18 PM.38	59	13	26	39	135	135	8.14	239	5.4	2.98	0.523	0
1/24/2018 3:50:17 PM.89	59	13	26	39	134	135	8.19	239	5.3	2.98	0.524	1
1/24/2018 3:50:17 PM.39	59	14	26	39	135	135	8.22	244	5.4	2.98	0.523	0
1/24/2018 3:50:16 PM.88	59	14	26	39	135	135	8.22	243	5.4	2.97	0.523	0
1/24/2018 3:50:16 PM.38	59	14	26	39	135	135	8.16	243	5.4	2.97	0.523	0
1/24/2018 3:50:15 PM.89	59	14	27	39	135	135	8.19	243	5.4	2.98	0.524	0
1/24/2018 3:50:15 PM.39	59	13	26	39	135	135	8.23	244	5.4	2.96	0.523	0
1/24/2018 3:50:14 PM.88	59	14	26	39	135	135	8.19	243	5.4	2.97	0.523	0
1/24/2018 3:50:14 PM.38	59	14	26	39	135	135	8.20	240	5.4	2.98	0.523	0
1/24/2018 3:50:13 PM.88	59	14	26	39	135	135	8.23	239	5.4	2.97	0.523	0
1/24/2018 3:50:13 PM.38	59	13	26	39	135	135	8.26	245	5.4	2.96	0.525	0
1/24/2018 3:50:12 PM.88	59	13	26	39	135	135	8.19	245	5.4	2.96	0.525	0
1/24/2018 3:50:12 PM.39	59	13	27	39	135	135	8.26	244	5.4	2.95	0.523	0
1/24/2018 3:50:11 PM.89	59	14	26	39	135	135	8.17	245	5.4	2.95	0.524	0
1/24/2018 3:50:11 PM.38	59	14	26	39	135	135	8.17	241	5.4	2.96	0.523	1
1/24/2018 3:50:10 PM.88	59	13	26	39	135	135	8.20	246	5.4	2.97	0.522	0
1/24/2018 3:50:10 PM.38	59	13	26	39	135	135	8.19	245	5.4	2.98	0.520	0
1/24/2018 3:50:09 PM.89	59	14	26	39	135	135	8.16	245	5.4	2.97	0.523	0
1/24/2018 3:50:09 PM.39	60	14	26	39	135	135	8.09	245	5.3	2.97	0.520	0
1/24/2018 3:50:08 PM.88	59	14	26	39	134	135	8.17	245	5.4	2.98	0.520	0
1/24/2018 3:50:08 PM.39	59	14	26	39	134	135	8.19	245	5.4	2.97	0.520	0
1/24/2018 3:50:07 PM.89	59	14	26	39	135	135	8.22	246	5.4	2.97	0.520	0
1/24/2018 3:50:07 PM.39	59	13	26	39	135	135	8.17	248	5.3	2.95	0.522	0
1/24/2018 3:50:06 PM.88	59	14	26	39	135	135	8.17	243	5.4	2.97	0.521	0
1/24/2018 3:50:06 PM.39	59	14	26	39	135	135	8.20	243	5.4	2.96	0.523	0
1/24/2018 3:50:05 PM.88	59	14	27	39	135	135	8.10	245	5.4	2.96	0.523	0
1/24/2018 3:50:05 PM.39	59	14	26	39	135	135	8.13	244	5.4	2.96	0.521	0
1/24/2018 3:50:04 PM.89	59	14	26	39	135	135	8.10	248	5.4	2.96	0.522	0
1/24/2018 3:50:04 PM.39	60	14	26	40	135	135	8.13	243	5.4	2.96	0.523	0
1/24/2018 3:50:03 PM.88	59	14	26	39	135	135	8.20	243	5.4	2.97	0.521	0
1/24/2018 3:50:03 PM.39	60	14	26	39	135	135	8.06	243	5.3	2.95	0.520	0
1/24/2018 3:50:02 PM.89	59	14	27	39	135	135	8.20	246	5.3	2.96	0.522	0
1/24/2018 3:50:02 PM.38	59	14	26	39	135	135	8.17	248	5.4	2.96	0.522	0
1/24/2018 3:50:01 PM.88	59	13	27	39	134	135	8.16	243	5.4	2.96	0.524	0
1/24/2018 3:50:01 PM.39	60	14	26	39	135	135	8.14	243	5.4	2.95	0.524	0
1/24/2018 3:50:00 PM.88	59	13	26	39	135	135	8.14	245	5.4	2.95	0.525	0
1/24/2018 3:50:00 PM.38	59	13	27	39	135	135	8.22	243	5.4	2.98	0.527	0
1/24/2018 3:49:59 PM.89	60	14	26	40	135	135	8.17	244	5.4	2.96	0.522	0
1/24/2018 3:49:59 PM.39	59	13	27	39	135	135	8.13	245	5.4	2.96	0.523	1
1/24/2018 3:49:58 PM.89	60	13	27	39	135	135	8.09	242	5.4	2.97	0.523	0
1/24/2018 3:49:58 PM.39	60	14	27	39	135	136	8.14	245	5.4	2.97	0.522	0
1/24/2018 3:49:57 PM.88	60	14	27	39	135	135	8.16	242	5.4	2.98	0.523	0
1/24/2018 3:49:57 PM.38	60	14	27	39	135	135	8.17	241	5.3	2.98	0.526	0
1/24/2018 3:49:56 PM.88	59	14	26	39	135	135	8.17	243	5.4	2.97	0.525	0
1/24/2018 3:49:56 PM.38	59	14	26	39	135	135	8.22	243	5.4	2.97	0.522	0
1/24/2018 3:49:55 PM.88	59	13	26	39	135	135	8.23	249	5.4	2.95	0.523	0
1/24/2018 3:49:55 PM.38	59	13	27	39	135	135	8.16	243	5.3	2.97	0.520	1
1/24/2018 3:49:54 PM.88	59	13	26	39	135	135	8.19	243	5.3	2.98	0.524	0
1/24/2018 3:49:54 PM.39	60	14	26	39	135	135	8.23	245	5.3	2.97	0.523	0
1/24/2018 3:49:53 PM.89	59	14	26	39	135	135	8.23	248	5.3	2.98	0.522	0
1/24/2018 3:49:53 PM.38	59	14	26	39	135	135	8.19	245	5.3	2.98	0.524	0
1/24/2018 3:49:52 PM.88	59	14	26	39	135	135	8.26	245	5.1	2.98	0.522	1
1/24/2018 3:49:52 PM.38	59	14	26	39	135	135	8.17	247	5.1	2.98	0.523	0
1/24/2018 3:49:51 PM.88	59	14	26	39	135	135	8.16	244	5.1	2.98	0.523	0
1/24/2018 3:49:51 PM.39	59	14	26	39	135	135	8.17	246	5.0	2.98	0.523	0
1/24/2018 3:49:50 PM.89	59	13	26	40	135	135	8.20	248	5.1	2.98	0.524	0
1/24/2018 3:49:50 PM.39	59	14	27	39	135	135	8.16	244	5.0	2.97	0.524	0
1/24/2018 3:49:49 PM.89	59	14	27	39	135	135	8.19	243	5.1	2.98	0.525	0
1/24/2018 3:49:49 PM.38	59	14	27	39	135	135	8.09	241	5.0	2.97	0.525	0
1/24/2018 3:49:48 PM.88	59	14	26	39	135	135	8.32	243	5.1	2.97	0.527	0
1/24/2018 3:49:48 PM.38	59	13	26	39	134	135	8.06	243	5.1	2.97	0.526	0
1/24/2018 3:49:47 PM.88	59	13	26	39	135	135	8.19	241	5.0	2.97	0.523	0
1/24/2018 3:49:47 PM.38	59	13	26	39	135	135	8.16	243	5.0	2.98	0.524	0
1/24/2018 3:49:46 PM.89	59	14	27	39	135	135	8.23	247	5.1	2.97	0.524	0
1/24/2018 3:49:46 PM.39	59	14	26	39	135	135	8.25	245	5.0	2.97	0.524	0
1/24/2018 3:49:45 PM.88	59	14	26	40	135	135	8.20	244	5.0	2.98	0.526	0
1/24/2018 3:49:45 PM.38	59	14	27	39	135	135	8.17	244	5.1	2.96	0.525	0
1/24/2018 3:49:44 PM.89	59	14	26	39	135	135	8.07	244	5.0	2.97	0.523	0
1/24/2018 3:49:44 PM.38	59	14	26	39	135	135	8.06	248	5.0	2.97	0.527	0
1/24/2018 3:49:43 PM.89	59	14	26	39	135	135	8.19	248	5.1	2.95	0.525	0
1/24/2018 3:49:43 PM.38	59	14	26	39	135	135	8.26	249	5.1	2.96	0.525	0
1/24/2018 3:49:42 PM.88	59	14	26	39	135	136	8.26	248	5.0	2.97	0.527	0
1/24/2018 3:49:42 PM.39	59	13	26	39	135	135	8.19	244	5.1	2.97	0.527	0
1/24/2018 3:49:41 PM.88	60	14	27	39	135	135	8.19	243	5.1	2.97	0.523	0
1/24/2018 3:49:41 PM.38	59	14	27	39	135	135	8.23	244	5.1	2.98	0.523	0
1/24/2018 3:49:40 PM.89	59	13	26	39	135	135	8.17	246	5.0	2.98	0.520	0
1/24/2018 3:49:40 PM.39	59	14	27	39	135	135	8.20	248	5.1	2.98	0.523	0
1/24/2018 3:49:39 PM.89	59	13	26	39	135	135	8.17	246	5.0	2.98	0.523	0
1/24/2018 3:49:39 PM.38	59	14	26	39	135	135	8.19	248	5.0	2.98	0.521	0
1/24/2018 3:49:38 PM.88	59	14	26	39	135	135	8.25	245	5.1	2.98	0.522	0
1/24/2018 3:49:38 PM.38	59	14	26	39	135	135	8.23	250	5.1	2.98	0.521	0
1/24/2018 3:49:37 PM.88	59	14	26	39	135	135	8.26	247	5.1	2.97	0.522	0
1/24/2018 3:49:37 PM.39	59	13	26	39	135	135	8.17	243	5.0	2.96	0.523	0
1/24/2018 3:49:36 PM.89	59	14	26	39	135	135	8.06	245	5.0	2.97	0.525	0
1/24/2018 3:49:36 PM.39	59	14	26	39	135	135	8.14	245	5.1	2.96	0.522	0
1/24/2018 3:49:35 PM.88	59	14	26	39	135	135	8.14	244	5.0	2.96	0.522	0
1/24/2018 3:49:35 PM.39	59	14	26	39	135	135	8.16	239	5.1	2.98	0.523	0
1/24/2018 3:49:34 PM.88	59	14	26	39	135	135	8.17	243	5.1	2.97	0.523	0
1/24/2018 3:49:34 PM.38	59	14	26	39	135	135	8.20	243	5.0	2.96	0.523	0
1/24/2018 3:49:33 PM.89	59	13	27	39	135	135	8.25	242	5.0	2.98	0.525	0
1/24/2018 3:49:33 PM.38	59	13	26	39	135	135	8.09	247	5.0	2.98	0.523	0
1/24/2018 3:49:32 PM.88	59	13	26	39	135	135	8.16	243	5.1	2.98	0.522	0
1/24/2018 3:49:32 PM.38	59	13	26	39	135	135	8.19	244	5.1	2.98	0.523	0
1/24/2018 3:49:31 PM.88	59	14	26	39	135	135	8.19	244	5.0	2.97	0.522	0
1/24/2018 3:49:31 PM.38	59	14	26	39	135	135	8.25	246	5.0	2.98	0.522	0
1/24/2018 3:49:30 PM.89	59	14	26	39	135	135	8.25	243	5.0	2.96	0.522	0
1/24/2018 3:49:30 PM.38	59	13	26	39	135	135	8.17	245	5.1	2.98	0.520	0
1/24/2018 3:49:29 PM.89	59	14	26	39	135	135	8.14	248	5.1	2.98	0.522	0
1/24/2018 3:49:29 PM.39	59	14	26	39	135	135	8.19	244	5.0	2.97	0.523	0
1/24/2018 3:49:28 PM.88	59	14	26	39	135	135	8.17	243	5.1	2.97	0.522	0
1/24/2018 3:49:28 PM.38	59	13	26	39	135	135	8.20	247	5.0	2.95	0.524	0
1/24/2018 3:49:27 PM.89	59	14	26	39	135	135	8.13	245	5.0	2.95	0.524	0
1/24/2018 3:49:27 PM.39	59	14	26	39	135	135	8.19	244	5.1	2.96	0.527	0
1/24/2018 3:49:26 PM.88	59	14	26	39	135	135	8.07	248	5.1	2.96	0.527	0
1/24/2018 3:49:26 PM.39	59	13	26	39	135	135	8.17	242	5.1	2.96	0.527	0
1/24/2018 3:49:25 PM.89	59	14	26	39	135	135	8.23	241	5.1	2.95	0.524	0
1/24/2018 3:49:25 PM.39	59	13	26	39	135	135	8.14	247	5.1	2.97	0.522	0
1/24/2018 3:49:24 PM.88	59	14	26	39	135	135	8.14	248	5.1	2.97	0.521	0
1/24/2018 3:49:24 PM.38	59	14	26	39	135	135	8.16	251	5.1	2.97	0.524	0
1/24/2018 3:49:23 PM.89	59	14	26	39	135	135	8.25	249	5.0	2.97	0.522	0
1/24/2018 3:49:23 PM.38	59	14	26	39	135	135	8.16	246	5.1	2.97	0.524	0
1/24/2018 3:49:22 PM.88	59	14	26	39	135	135	8.20	244	5.0	2.97	0.523	1
1/24/2018 3:49:22 PM.38	59	14	26	39	135	135	8.19	240	5.1	2.98	0.524	0
1/24/2018 3:49:21 PM.89	59	14	26	40	135	135	8.20	242	5.0	2.97	0.526	1
1/24/2018 3:49:21 PM.38	59	14	26	39	135	135	8.20	243	5.1	2.97	0.522	0
1/24/2018 3:49:20 PM.89	59	13	26	39	135	135	8.17	244	5.0	2.97	0.524	0
1/24/2018 3:49:20 PM.39	59	14	26	39	135	135	8.17	247	5.0	2.98	0.524	0
1/24/2018 3:49:19 PM.88	59	13	26	39	135	135	8.10	243	5.1	2.98	0.523	0
1/24/2018 3:49:19 PM.38	59	14	26	39	135	135	8.20	240	5.1	2.97	0.523	0
1/24/2018 3:49:18 PM.88	59	14	26	39	135	135	7.97	245	5.0	2.97	0.524	0
1/24/2018 3:49:18 PM.38	59	14	26	39	135	135	8.12	245	5.0	2.96	0.523	0
1/24/2018 3:49:17 PM.88	59	13	26	39	135	135	8.16	245	5.0	2.97	0.523	0
1/24/2018 3:49:17 PM.38	59	14	26	39	135	135	8.22	243	5.0	2.97	0.524	0
1/24/2018 3:49:16 PM.88	59	14	26	39	135	135	8.13	245	5.1	2.97	0.522	0
1/24/2018 3:49:16 PM.38	59	14	26	40	135	135	8.19	245	5.1	2.97	0.523	0
1/24/2018 3:49:15 PM.88	59	14	26	39	135	135	8.26	243	5.1	2.96	0.523	0
1/24/2018 3:49:15 PM.38	59	13	26	39	135	135	8.20	245	5.0	2.97	0.524	0
1/24/2018 3:49:14 PM.89	59	13	26	39	135	135	8.20	245	5.1	2.96	0.524	0
1/24/2018 3:49:14 PM.38	60	14	27	39	135	135	8.20	246	5.0	2.97	0.523	0
1/24/2018 3:49:13 PM.88	59	14	26	39	135	135	8.20	247	5.0	2.97	0.523	0
1/24/2018 3:49:13 PM.38	59	14	26	39	135	135	8.20	243	5.0	2.96	0.527	0
1/24/2018 3:49:12 PM.89	59	13	26	40	134	135	8.22	247	5.1	2.97	0.527	0
1/24/2018 3:49:12 PM.38	60	14	26	39	135	135	8.17	245	5.1	2.96	0.523	0
1/24/2018 3:49:11 PM.89	59	14	26	39	135	135	8.19	245	5.0	2.95	0.523	0
1/24/2018 3:49:11 PM.38	59	14	26	39	135	135	8.19	247	5.0	2.97	0.523	0
1/24/2018 3:49:10 PM.89	59	14	26	39	135	135	8.10	246	5.1	2.95	0.524	0
1/24/2018 3:49:10 PM.38	59	14	26	39	135	135	8.20	248	5.0	2.97	0.525	0
1/24/2018 3:49:09 PM.88	59	13	27	39	135	135	8.17	243	5.0	2.97	0.523	0
1/24/2018 3:49:09 PM.38	59	14	26	39	135	135	8.16	243	5.0	2.95	0.521	0
1/24/2018 3:49:08 PM.88	59	14	26	39	135	135	8.14	245	5.1	2.96	0.522	0
1/24/2018 3:49:08 PM.38	59	14	27	39	134	135	8.17	250	5.1	2.96	0.523	0
1/24/2018 3:49:07 PM.88	59	14	26	39	135	135	8.20	249	5.0	2.95	0.523	0
1/24/2018 3:49:07 PM.38	59	14	26	39	135	135	8.23	248	5.1	2.96	0.523	0
1/24/2018 3:49:06 PM.89	60	13	26	39	135	135	8.19	244	5.1	2.97	0.524	0
1/24/2018 3:49:06 PM.38	59	14	26	39	135	135	8.20	245	5.1	2.95	0.523	0
1/24/2018 3:49:05 PM.89	60	14	26	39	135	135	8.07	245	5.1	2.95	0.522	0
1/24/2018 3:49:05 PM.38	59	13	26	39	135	135	8.19	243	5.0	2.97	0.524	0
1/24/2018 3:49:04 PM.88	59	14	26	39	135	135	8.19	245	5.0	2.97	0.524	0
1/24/2018 3:49:04 PM.38	59	13	26	39	135	135	8.23	247	5.1	2.97	0.525	0
1/24/2018 3:49:03 PM.88	59	13	26	39	135	135	8.22	245	5.1	2.97	0.524	0
1/24/2018 3:49:03 PM.39	59	13	26	39	135	135	8.20	245	5.0	2.98	0.523	1
1/24/2018 3:49:02 PM.89	59	14	26	39	135	135	8.16	243	5.1	2.97	0.523	0
1/24/2018 3:49:02 PM.38	59	13	26	39	135	136	8.12	248	5.0	2.98	0.526	0
1/24/2018 3:49:01 PM.89	59	14	27	39	135	135	8.25	248	5.0	2.98	0.524	0
1/24/2018 3:49:01 PM.38	59	14	26	39	135	135	8.22	245	5.0	2.98	0.524	0
1/24/2018 3:49:00 PM.88	59	14	26	39	135	135	8.13	245	5.1	2.98	0.527	0
1/24/2018 3:49:00 PM.38	59	14	26	39	135	135	8.29	243	5.1	2.98	0.524	0
1/24/2018 3:48:59 PM.89	59	14	27	39	135	135	8.25	248	5.1	2.98	0.522	0
1/24/2018 3:48:59 PM.38	59	14	26	39	135	135	8.14	249	5.0	2.97	0.525	0
1/24/2018 3:48:58 PM.88	59	14	27	39	135	135	8.20	250	5.0	2.97	0.527	0
1/24/2018 3:48:58 PM.38	59	14	26	39	135	135	8.13	249	5.0	2.98	0.527	0
1/24/2018 3:48:57 PM.89	59	14	26	39	135	135	8.19	250	5.0	2.97	0.526	0
1/24/2018 3:48:57 PM.38	59	13	27	39	135	135	8.09	248	5.0	2.96	0.527	0
1/24/2018 3:48:56 PM.89	59	14	26	39	135	135	8.09	243	5.1	2.97	0.527	0
1/24/2018 3:48:56 PM.39	59	13	26	39	135	135	8.19	242	5.1	2.97	0.527	0
1/24/2018 3:48:55 PM.89	59	14	26	39	135	135	8.14	244	5.0	2.98	0.529	0
1/24/2018 3:48:55 PM.38	60	14	26	40	135	135	8.23	241	5.1	2.98	0.526	0
1/24/2018 3:48:54 PM.88	59	14	26	39	135	135	8.14	245	5.0	2.97	0.527	0
1/24/2018 3:48:54 PM.38	59	13	26	39	135	135	8.20	243	5.0	2.98	0.527	0
1/24/2018 3:48:53 PM.88	59	14	26	39	135	135	8.16	242	5.1	2.96	0.527	0
1/24/2018 3:48:53 PM.39	59	13	26	39	135	135	8.07	243	5.0	2.96	0.528	0
1/24/2018 3:48:52 PM.89	59	13	26	39	135	135	8.28	241	5.1	2.96	0.522	0
1/24/2018 3:48:52 PM.39	59	13	26	39	135	135	8.19	242	5.1	2.97	0.525	0
1/24/2018 3:48:51 PM.88	59	13	27	39	135	135	8.19	245	5.1	2.98	0.523	0
1/24/2018 3:48:51 PM.38	59	14	26	39	135	136	8.14	243	5.0	2.97	0.523	0
1/24/2018 3:48:50 PM.89	59	14	26	39	135	135	8.16	245	5.0	2.98	0.526	0
1/24/2018 3:48:50 PM.38	59	14	26	39	135	135	8.17	246	5.1	2.97	0.525	0
1/24/2018 3:48:49 PM.89	59	14	26	39	135	136	8.16	249	5.1	2.98	0.525	0
1/24/2018 3:48:49 PM.38	60	14	26	39	135	135	8.17	246	5.0	2.98	0.522	1
1/24/2018 3:48:48 PM.88	60	14	26	39	135	135	8.25	250	5.1	2.98	0.523	0
1/24/2018 3:48:48 PM.38	59	13	26	39	135	135	8.19	246	5.0	2.98	0.524	0
1/24/2018 3:48:47 PM.88	59	14	27	39	135	135	8.25	247	5.0	2.98	0.524	0
1/24/2018 3:48:47 PM.38	59	14	26	39	135	135	8.17	245	5.0	2.98	0.522	0
1/24/2018 3:48:46 PM.89	60	14	26	39	135	135	8.20	243	5.0	2.97	0.521	0
1/24/2018 3:48:46 PM.38	60	14	26	39	135	135	8.16	245	5.0	2.98	0.522	0
1/24/2018 3:48:45 PM.89	60	14	26	39	135	135	8.17	243	5.1	2.98	0.522	0
1/24/2018 3:48:45 PM.39	60	13	26	39	135	135	8.25	243	5.0	2.98	0.523	0
1/24/2018 3:48:44 PM.88	60	14	27	39	135	135	8.19	243	5.1	2.98	0.525	0
1/24/2018 3:48:44 PM.38	60	13	27	39	135	135	8.19	248	5.0	2.97	0.523	0
1/24/2018 3:48:43 PM.88	60	13	27	39	135	135	8.20	246	5.0	2.98	0.523	0
1/24/2018 3:48:43 PM.39	59	14	26	39	135	135	8.16	245	5.0	2.97	0.524	0
1/24/2018 3:48:42 PM.89	59	13	27	39	135	135	8.26	243	5.0	2.98	0.525	0
1/24/2018 3:48:42 PM.39	59	14	27	39	135	135	8.23	240	5.1	2.97	0.524	0
1/24/2018 3:48:41 PM.88	59	13	26	39	135	135	8.29	238	5.1	2.97	0.524	0
1/24/2018 3:48:41 PM.38	59	14	27	39	135	135	8.26	236	5.0	2.98	0.525	1
1/24/2018 3:48:40 PM.88	60	14	26	39	135	135	8.19	242	5.0	2.97	0.528	0
1/24/2018 3:48:40 PM.38	60	14	26	39	135	135	8.16	243	5.1	2.97	0.529	0
1/24/2018 3:48:39 PM.89	59	14	26	39	135	135	8.19	243	5.0	2.98	0.527	0
1/24/2018 3:48:39 PM.38	59	13	26	39	135	135	8.17	243	5.0	2.97	0.524	0
1/24/2018 3:48:38 PM.88	59	13	26	39	135	135	8.19	243	5.0	2.98	0.525	0
1/24/2018 3:48:38 PM.38	59	13	26	39	135	135	8.14	243	5.1	2.96	0.526	1
1/24/2018 3:48:37 PM.88	59	13	26	39	135	135	8.19	245	5.0	2.96	0.527	0
1/24/2018 3:48:37 PM.39	59	13	26	39	135	135	8.31	245	5.1	2.98	0.527	1
1/24/2018 3:48:36 PM.89	59	13	26	39	135	135	8.10	243	5.1	2.98	0.524	0
1/24/2018 3:48:36 PM.38	59	14	26	39	135	135	8.20	244	5.1	2.98	0.525	1
1/24/2018 3:48:35 PM.89	59	13	26	39	135	135	8.14	248	5.0	2.98	0.525	1
1/24/2018 3:48:35 PM.39	59	14	27	39	135	135	8.19	246	5.0	2.97	0.524	0
1/24/2018 3:48:34 PM.89	59	13	26	39	135	135	8.23	243	5.1	2.97	0.524	0
