G.U.N.T. Geraetebau GmbH
ET850

1/24/2018 NKD 

Time	T1 (°C)	T2 (°C)	T3 (°C)	T4 (°C)	T5 (°C)	T6 (°C)	F1 (l/h)	F2 (l/h)	F3 (l/min)	p1 (bar)	p2 (bar)	P (W)
1/24/2018 4:19:37 PM.37	58	13	29	40	134	138	6.34	193	5.3	2.91	0.471	0
1/24/2018 4:19:36 PM.87	58	14	29	40	134	138	6.31	198	5.4	2.93	0.473	0
1/24/2018 4:19:36 PM.37	58	14	29	40	135	138	6.52	195	5.3	2.91	0.473	0
1/24/2018 4:19:35 PM.87	58	14	29	40	135	137	6.39	192	5.4	2.94	0.473	0
1/24/2018 4:19:35 PM.38	58	13	30	40	134	137	6.36	193	5.4	2.94	0.474	0
1/24/2018 4:19:34 PM.87	58	14	30	40	135	137	6.47	193	5.3	2.94	0.473	0
1/24/2018 4:19:34 PM.37	58	14	30	40	134	137	6.37	197	5.3	2.95	0.474	0
1/24/2018 4:19:33 PM.87	59	13	30	40	134	137	6.42	200	5.3	2.94	0.473	0
1/24/2018 4:19:33 PM.38	59	14	29	40	135	137	6.45	200	5.4	2.95	0.473	0
1/24/2018 4:19:32 PM.87	58	14	30	40	134	136	6.42	200	5.4	2.95	0.473	0
1/24/2018 4:19:32 PM.37	58	14	29	40	134	136	6.25	195	5.4	2.95	0.473	0
1/24/2018 4:19:31 PM.87	58	14	30	40	135	136	6.37	194	5.4	2.94	0.474	0
1/24/2018 4:19:31 PM.38	58	13	30	40	134	136	6.36	193	5.4	2.95	0.473	0
1/24/2018 4:19:30 PM.87	58	14	30	40	134	136	6.39	193	5.4	2.95	0.472	0
1/24/2018 4:19:30 PM.38	58	14	30	40	134	136	6.45	196	5.3	2.95	0.475	0
1/24/2018 4:19:29 PM.87	58	14	29	40	135	136	6.42	192	5.3	2.94	0.473	1
1/24/2018 4:19:29 PM.37	58	13	29	40	134	136	6.20	198	5.4	2.95	0.474	0
1/24/2018 4:19:28 PM.87	58	14	29	40	134	136	6.43	195	5.4	2.95	0.477	0
1/24/2018 4:19:28 PM.37	58	14	29	40	135	135	6.36	194	5.4	2.95	0.477	0
1/24/2018 4:19:27 PM.87	58	13	29	40	134	136	6.33	192	5.4	2.94	0.475	1
1/24/2018 4:19:27 PM.37	58	14	29	40	135	136	6.37	193	5.4	2.95	0.477	0
1/24/2018 4:19:26 PM.87	58	13	29	40	134	135	6.37	195	5.4	2.93	0.474	1
1/24/2018 4:19:26 PM.37	58	14	29	40	134	136	6.37	198	5.4	2.94	0.477	0
1/24/2018 4:19:25 PM.88	58	14	30	40	135	136	6.42	198	5.3	2.93	0.474	0
1/24/2018 4:19:25 PM.38	58	14	29	40	135	135	6.37	193	5.4	2.93	0.475	0
1/24/2018 4:19:24 PM.88	58	13	29	40	135	135	6.34	194	5.4	2.92	0.477	0
1/24/2018 4:19:24 PM.38	58	14	29	40	134	135	6.27	192	5.4	2.94	0.476	0
1/24/2018 4:19:23 PM.88	58	14	29	40	135	136	6.36	198	5.4	2.94	0.477	0
1/24/2018 4:19:23 PM.38	58	14	29	40	135	136	6.40	198	5.3	2.94	0.476	0
1/24/2018 4:19:22 PM.87	58	14	29	40	135	136	6.43	202	5.4	2.95	0.478	0
1/24/2018 4:19:22 PM.37	58	13	29	40	135	136	6.30	196	5.4	2.95	0.476	0
1/24/2018 4:19:21 PM.87	58	14	29	40	135	136	6.33	195	5.3	2.96	0.477	1
1/24/2018 4:19:21 PM.38	58	14	29	40	134	136	6.45	194	5.3	2.97	0.477	0
1/24/2018 4:19:20 PM.88	58	14	29	40	135	136	6.47	195	5.4	2.98	0.477	0
1/24/2018 4:19:20 PM.37	58	14	29	40	135	136	6.39	192	5.4	2.96	0.477	1
1/24/2018 4:19:19 PM.87	58	13	29	40	135	135	6.43	195	5.4	2.96	0.478	0
1/24/2018 4:19:19 PM.37	58	14	30	40	135	135	6.31	195	5.4	2.97	0.476	0
1/24/2018 4:19:18 PM.87	58	14	29	40	135	136	6.23	198	5.4	2.96	0.474	0
1/24/2018 4:19:18 PM.37	58	14	29	40	135	136	6.40	196	5.4	2.95	0.473	0
1/24/2018 4:19:17 PM.88	58	14	29	40	134	136	6.37	195	5.4	2.95	0.474	0
1/24/2018 4:19:17 PM.37	58	14	29	40	134	136	6.37	194	5.3	2.95	0.474	0
1/24/2018 4:19:16 PM.87	58	14	29	40	135	136	6.36	198	5.4	2.95	0.473	1
1/24/2018 4:19:16 PM.38	58	14	29	40	134	136	6.37	194	5.3	2.94	0.470	0
1/24/2018 4:19:15 PM.88	58	14	29	40	135	136	6.37	193	5.3	2.94	0.473	0
1/24/2018 4:19:15 PM.38	58	14	29	40	135	136	6.30	192	5.3	2.95	0.474	0
1/24/2018 4:19:14 PM.87	57	13	29	40	134	136	6.28	193	5.4	2.94	0.477	0
1/24/2018 4:19:14 PM.38	58	14	29	40	135	136	6.28	196	5.4	2.95	0.477	0
1/24/2018 4:19:13 PM.88	58	14	29	40	135	136	6.53	192	5.3	2.95	0.477	0
1/24/2018 4:19:13 PM.37	58	14	29	40	134	136	6.39	191	5.4	2.95	0.477	0
1/24/2018 4:19:12 PM.88	58	13	29	40	135	136	6.45	195	5.3	2.95	0.476	0
1/24/2018 4:19:12 PM.38	58	14	29	40	134	136	6.46	197	5.4	2.94	0.476	0
1/24/2018 4:19:11 PM.87	58	13	29	40	135	136	6.37	195	5.3	2.95	0.477	0
1/24/2018 4:19:11 PM.38	58	13	29	40	135	136	6.45	198	5.3	2.95	0.477	0
1/24/2018 4:19:10 PM.87	58	14	29	40	134	137	6.52	198	5.3	2.95	0.477	0
1/24/2018 4:19:10 PM.38	58	14	29	40	134	136	6.37	196	5.4	2.93	0.476	0
1/24/2018 4:19:09 PM.87	58	14	29	40	134	136	6.39	191	5.3	2.94	0.473	0
1/24/2018 4:19:09 PM.38	59	14	29	40	134	136	6.47	192	5.4	2.94	0.476	0
1/24/2018 4:19:08 PM.88	59	14	29	40	134	136	6.49	195	5.4	2.93	0.475	0
1/24/2018 4:19:08 PM.38	59	13	29	40	134	136	6.45	191	5.3	2.94	0.475	0
1/24/2018 4:19:07 PM.88	58	14	29	40	135	136	6.50	188	5.4	2.94	0.480	0
1/24/2018 4:19:07 PM.38	59	14	29	40	134	136	6.37	191	5.4	2.92	0.476	0
1/24/2018 4:19:06 PM.87	58	14	29	40	134	135	6.58	193	5.3	2.94	0.475	0
1/24/2018 4:19:06 PM.38	59	14	29	40	134	136	6.46	193	5.3	2.94	0.477	1
1/24/2018 4:19:05 PM.88	58	14	29	40	135	136	6.55	194	5.4	2.93	0.476	0
1/24/2018 4:19:05 PM.38	58	14	29	40	134	136	6.53	198	5.3	2.93	0.475	0
1/24/2018 4:19:04 PM.88	59	14	29	40	134	136	6.47	194	5.4	2.93	0.477	0
1/24/2018 4:19:04 PM.38	58	14	29	40	134	136	6.46	196	5.4	2.93	0.477	1
1/24/2018 4:19:03 PM.88	58	14	29	40	134	136	6.49	196	5.4	2.93	0.480	0
1/24/2018 4:19:03 PM.38	58	13	29	40	134	136	6.46	196	5.3	2.95	0.477	0
1/24/2018 4:19:02 PM.88	58	14	29	40	135	136	6.62	198	5.4	2.94	0.476	0
1/24/2018 4:19:02 PM.37	58	14	29	40	134	135	6.62	199	5.3	2.94	0.476	0
1/24/2018 4:19:01 PM.88	58	14	29	40	134	136	6.46	198	5.3	2.95	0.477	0
1/24/2018 4:19:01 PM.38	58	14	29	40	134	135	6.49	195	5.3	2.95	0.478	0
1/24/2018 4:19:00 PM.87	58	14	30	40	134	135	6.46	195	5.3	2.95	0.477	0
1/24/2018 4:19:00 PM.38	58	14	29	40	134	135	6.49	200	5.3	2.95	0.476	0
1/24/2018 4:18:59 PM.88	58	14	30	40	134	135	6.62	200	5.4	2.95	0.477	0
1/24/2018 4:18:59 PM.37	58	14	30	40	134	135	6.45	195	5.3	2.95	0.477	0
1/24/2018 4:18:58 PM.88	58	14	29	40	134	135	6.49	197	5.4	2.95	0.475	0
1/24/2018 4:18:58 PM.38	58	14	30	40	134	135	6.47	200	5.4	2.94	0.474	1
1/24/2018 4:18:57 PM.88	58	14	29	40	134	135	6.43	196	5.4	2.93	0.475	0
1/24/2018 4:18:57 PM.37	58	14	30	40	134	135	6.43	196	5.4	2.93	0.477	0
1/24/2018 4:18:56 PM.88	58	14	29	40	134	135	6.42	200	5.4	2.93	0.473	0
1/24/2018 4:18:56 PM.38	58	13	30	40	135	135	6.46	197	5.3	2.94	0.474	0
1/24/2018 4:18:55 PM.88	58	14	29	40	134	135	6.52	198	5.4	2.94	0.474	0
1/24/2018 4:18:55 PM.37	58	13	29	40	134	135	6.50	193	5.3	2.94	0.477	0
1/24/2018 4:18:54 PM.87	58	14	29	40	134	135	6.55	194	5.4	2.94	0.477	0
1/24/2018 4:18:54 PM.38	58	14	30	40	134	135	6.49	192	5.4	2.94	0.479	0
1/24/2018 4:18:53 PM.88	59	14	29	40	134	135	6.58	191	5.4	2.95	0.480	0
1/24/2018 4:18:53 PM.38	59	14	30	40	134	135	6.49	195	5.4	2.95	0.479	0
1/24/2018 4:18:52 PM.88	58	14	30	40	134	135	6.55	191	5.3	2.94	0.479	0
1/24/2018 4:18:52 PM.38	59	14	30	40	134	135	6.47	191	5.3	2.94	0.480	0
1/24/2018 4:18:51 PM.88	58	14	29	40	135	135	6.49	191	5.4	2.94	0.480	0
1/24/2018 4:18:51 PM.38	59	14	30	40	134	135	6.46	188	5.4	2.94	0.481	0
1/24/2018 4:18:50 PM.88	58	14	30	40	134	135	6.45	189	5.3	2.93	0.480	1
1/24/2018 4:18:50 PM.38	59	14	30	40	135	135	6.39	193	5.4	2.92	0.480	1
1/24/2018 4:18:49 PM.88	59	14	30	40	135	135	6.53	191	5.3	2.92	0.480	0
1/24/2018 4:18:49 PM.38	59	14	30	40	134	135	6.52	196	5.3	2.93	0.480	0
1/24/2018 4:18:48 PM.88	59	13	30	40	134	136	6.47	198	5.4	2.93	0.479	0
1/24/2018 4:18:48 PM.38	58	13	30	40	134	136	6.43	194	5.4	2.92	0.479	1
1/24/2018 4:18:47 PM.88	58	14	30	40	135	136	6.49	195	5.4	2.92	0.478	0
1/24/2018 4:18:47 PM.38	58	14	30	40	135	136	6.43	194	5.3	2.93	0.477	0
1/24/2018 4:18:46 PM.88	59	13	29	40	134	136	6.50	193	5.3	2.94	0.477	0
1/24/2018 4:18:46 PM.38	58	13	29	40	135	136	6.45	195	5.3	2.95	0.477	1
1/24/2018 4:18:45 PM.88	58	14	29	40	135	136	6.46	195	5.4	2.94	0.480	0
1/24/2018 4:18:45 PM.38	58	14	30	40	135	136	6.37	194	5.3	2.95	0.479	0
1/24/2018 4:18:44 PM.88	58	14	29	40	135	136	6.55	194	5.3	2.94	0.481	0
1/24/2018 4:18:44 PM.38	58	14	30	40	135	136	6.43	194	5.4	2.95	0.481	0
1/24/2018 4:18:43 PM.88	58	14	29	40	134	136	6.49	193	5.4	2.95	0.477	0
1/24/2018 4:18:43 PM.38	59	14	29	40	135	135	6.47	194	5.3	2.95	0.477	1
1/24/2018 4:18:42 PM.88	59	14	29	40	134	136	6.47	191	5.3	2.94	0.477	0
1/24/2018 4:18:42 PM.38	58	14	30	40	134	136	6.49	194	5.4	2.95	0.477	0
1/24/2018 4:18:41 PM.88	58	13	30	40	134	136	6.46	195	5.4	2.95	0.476	0
1/24/2018 4:18:41 PM.38	59	14	29	40	135	136	6.49	194	5.3	2.94	0.477	0
1/24/2018 4:18:40 PM.88	59	14	30	40	134	136	6.49	193	5.3	2.94	0.479	1
1/24/2018 4:18:40 PM.38	58	13	29	40	134	136	6.47	194	5.3	2.93	0.480	0
1/24/2018 4:18:39 PM.88	59	13	29	40	135	136	6.52	198	5.4	2.95	0.477	0
1/24/2018 4:18:39 PM.38	59	13	29	40	135	135	6.34	196	5.3	2.94	0.480	0
1/24/2018 4:18:38 PM.87	59	13	30	40	134	135	6.42	197	5.3	2.94	0.477	0
1/24/2018 4:18:38 PM.37	59	14	29	40	135	135	6.40	192	5.3	2.93	0.477	0
1/24/2018 4:18:37 PM.88	59	14	29	40	135	135	6.46	187	5.4	2.95	0.477	0
1/24/2018 4:18:37 PM.38	59	14	29	40	134	135	6.53	193	5.4	2.94	0.479	0
1/24/2018 4:18:36 PM.88	58	14	29	40	134	135	6.56	195	5.3	2.94	0.478	0
1/24/2018 4:18:36 PM.38	58	14	29	40	135	135	6.40	196	5.3	2.95	0.479	0
1/24/2018 4:18:35 PM.88	58	14	29	40	134	135	6.45	192	5.4	2.94	0.479	1
1/24/2018 4:18:35 PM.38	58	14	29	40	134	135	6.55	195	5.3	2.95	0.479	0
1/24/2018 4:18:34 PM.88	58	14	29	40	134	135	6.34	193	5.3	2.95	0.477	0
1/24/2018 4:18:34 PM.38	58	14	29	40	134	135	6.50	193	5.4	2.95	0.480	1
1/24/2018 4:18:33 PM.88	58	14	29	40	134	135	6.49	198	5.3	2.94	0.480	0
1/24/2018 4:18:33 PM.38	58	14	29	40	134	135	6.46	195	5.3	2.94	0.477	0
1/24/2018 4:18:32 PM.88	58	14	29	40	135	135	6.49	197	5.3	2.93	0.479	0
1/24/2018 4:18:32 PM.38	58	14	30	40	134	135	6.49	192	5.3	2.93	0.480	0
1/24/2018 4:18:31 PM.88	58	14	29	40	134	135	6.34	192	5.4	2.92	0.481	0
1/24/2018 4:18:31 PM.38	58	14	30	40	135	135	6.45	195	5.3	2.92	0.481	0
1/24/2018 4:18:30 PM.88	58	14	29	40	134	135	6.45	191	5.3	2.94	0.480	0
1/24/2018 4:18:30 PM.38	58	14	29	40	134	135	6.46	199	5.3	2.93	0.477	0
1/24/2018 4:18:29 PM.88	58	14	30	40	134	135	6.50	195	5.3	2.95	0.479	0
1/24/2018 4:18:29 PM.38	58	14	29	40	135	135	6.45	195	5.3	2.94	0.478	0
1/24/2018 4:18:28 PM.88	58	14	30	40	134	135	6.43	195	5.3	2.93	0.479	0
1/24/2018 4:18:28 PM.38	58	14	29	40	134	135	6.56	191	5.3	2.93	0.479	0
1/24/2018 4:18:27 PM.88	58	14	29	40	134	135	6.42	197	5.3	2.94	0.480	0
1/24/2018 4:18:27 PM.38	58	13	29	40	134	135	6.62	191	5.3	2.93	0.483	0
1/24/2018 4:18:26 PM.88	58	13	29	40	134	135	6.46	194	5.4	2.94	0.483	0
1/24/2018 4:18:26 PM.38	58	14	29	40	135	135	6.59	195	5.3	2.94	0.481	0
1/24/2018 4:18:25 PM.88	58	14	29	40	135	135	6.52	194	5.3	2.95	0.480	0
1/24/2018 4:18:25 PM.38	59	14	29	40	134	135	6.52	195	5.3	2.94	0.479	0
1/24/2018 4:18:24 PM.88	58	14	29	40	135	135	6.50	195	5.4	2.94	0.480	0
1/24/2018 4:18:24 PM.38	58	14	29	40	134	135	6.58	195	5.4	2.95	0.480	0
1/24/2018 4:18:23 PM.88	58	13	29	40	134	135	6.84	195	5.3	2.94	0.481	0
1/24/2018 4:18:23 PM.38	59	14	29	40	134	135	6.68	198	5.4	2.94	0.480	0
1/24/2018 4:18:22 PM.88	58	13	29	40	134	135	6.58	199	5.4	2.93	0.479	0
1/24/2018 4:18:22 PM.38	59	14	29	40	134	135	6.64	193	5.3	2.93	0.480	0
1/24/2018 4:18:21 PM.88	59	14	29	40	134	135	6.74	199	5.3	2.95	0.482	0
1/24/2018 4:18:21 PM.38	59	14	30	40	134	135	6.68	198	5.3	2.95	0.477	0
1/24/2018 4:18:20 PM.88	59	13	30	40	134	135	6.67	196	5.3	2.93	0.478	0
1/24/2018 4:18:20 PM.38	59	14	30	40	135	135	6.67	196	5.3	2.93	0.479	0
1/24/2018 4:18:19 PM.88	59	14	30	40	134	135	6.67	197	5.3	2.93	0.477	0
1/24/2018 4:18:19 PM.38	59	14	30	40	135	135	6.53	198	5.3	2.94	0.480	0
1/24/2018 4:18:18 PM.88	59	13	29	40	134	135	6.65	193	5.3	2.93	0.479	0
1/24/2018 4:18:18 PM.38	59	14	30	40	135	135	6.67	193	5.3	2.94	0.480	0
1/24/2018 4:18:17 PM.88	58	14	29	40	134	135	6.68	192	5.3	2.94	0.480	0
1/24/2018 4:18:17 PM.38	58	14	29	40	135	135	6.67	194	5.3	2.94	0.480	0
1/24/2018 4:18:16 PM.88	58	14	29	40	134	135	6.71	196	5.3	2.94	0.482	0
1/24/2018 4:18:16 PM.38	59	14	29	40	135	135	6.58	195	5.3	2.94	0.480	0
1/24/2018 4:18:15 PM.88	59	14	29	40	135	135	6.69	197	5.3	2.95	0.480	0
1/24/2018 4:18:15 PM.38	58	14	29	40	134	135	6.65	193	5.4	2.95	0.480	0
1/24/2018 4:18:14 PM.88	58	14	29	40	135	135	6.58	198	5.3	2.95	0.480	0
1/24/2018 4:18:14 PM.38	58	14	29	40	135	135	6.69	199	5.4	2.96	0.480	0
1/24/2018 4:18:13 PM.88	58	14	29	40	135	136	6.71	200	5.4	2.95	0.480	0
1/24/2018 4:18:13 PM.38	59	14	29	40	134	135	6.83	195	5.3	2.95	0.479	0
1/24/2018 4:18:12 PM.88	59	14	30	40	135	135	6.64	196	5.3	2.95	0.478	0
1/24/2018 4:18:12 PM.38	59	14	29	40	134	135	6.75	191	5.4	2.95	0.478	0
1/24/2018 4:18:11 PM.88	59	14	30	40	134	135	6.68	193	5.3	2.95	0.480	0
1/24/2018 4:18:11 PM.38	58	14	29	40	134	136	6.69	193	5.4	2.94	0.480	0
1/24/2018 4:18:10 PM.88	59	13	29	40	134	135	6.62	193	5.4	2.94	0.482	0
1/24/2018 4:18:10 PM.38	59	14	30	40	134	135	6.78	196	5.4	2.93	0.482	0
1/24/2018 4:18:09 PM.88	58	14	29	40	134	135	6.75	193	5.4	2.93	0.479	0
1/24/2018 4:18:09 PM.38	59	14	29	40	134	135	6.64	194	5.3	2.94	0.480	0
1/24/2018 4:18:08 PM.88	58	13	30	40	134	135	6.69	192	5.4	2.95	0.482	0
1/24/2018 4:18:08 PM.38	58	14	29	40	135	135	6.75	195	5.3	2.94	0.482	0
1/24/2018 4:18:07 PM.88	58	14	29	40	135	135	6.69	194	5.3	2.92	0.483	0
1/24/2018 4:18:07 PM.38	58	13	29	40	134	135	6.67	197	5.4	2.94	0.482	0
1/24/2018 4:18:06 PM.88	58	13	29	40	134	135	6.72	199	5.3	2.93	0.482	0
1/24/2018 4:18:06 PM.38	58	14	30	40	135	136	6.64	193	5.3	2.94	0.481	0
1/24/2018 4:18:05 PM.88	58	14	29	40	135	135	6.71	199	5.4	2.95	0.481	0
1/24/2018 4:18:05 PM.38	58	14	29	40	134	135	6.53	200	5.3	2.95	0.483	0
1/24/2018 4:18:04 PM.88	58	14	29	40	134	135	6.67	195	5.3	2.95	0.480	0
1/24/2018 4:18:04 PM.38	58	14	29	40	134	136	6.61	196	5.3	2.95	0.480	0
1/24/2018 4:18:03 PM.88	58	14	29	40	135	135	6.65	194	5.3	2.96	0.482	0
1/24/2018 4:18:03 PM.38	58	14	29	40	135	136	6.71	192	5.3	2.95	0.483	0
1/24/2018 4:18:02 PM.88	58	14	29	40	134	135	6.71	198	5.3	2.95	0.480	0
1/24/2018 4:18:02 PM.38	58	14	30	40	135	135	6.52	192	5.4	2.97	0.480	0
1/24/2018 4:18:01 PM.88	59	14	29	40	134	136	6.59	193	5.4	2.97	0.479	0
1/24/2018 4:18:01 PM.38	59	14	29	40	135	135	6.56	193	5.3	2.97	0.480	0
1/24/2018 4:18:00 PM.88	59	14	29	40	135	135	6.56	191	5.4	2.95	0.480	0
1/24/2018 4:18:00 PM.38	59	14	29	40	134	135	6.56	192	5.3	2.95	0.477	0
1/24/2018 4:17:59 PM.88	58	14	29	40	134	135	6.65	191	5.3	2.95	0.474	0
1/24/2018 4:17:59 PM.38	58	14	30	40	134	135	6.67	193	5.3	2.94	0.479	0
1/24/2018 4:17:58 PM.88	59	14	30	40	134	135	6.64	192	5.3	2.92	0.482	0
1/24/2018 4:17:58 PM.38	58	14	29	40	135	135	6.49	195	5.4	2.94	0.479	0
1/24/2018 4:17:57 PM.88	58	14	29	40	134	135	6.74	195	5.4	2.94	0.481	0
1/24/2018 4:17:57 PM.38	59	14	29	40	135	135	6.69	195	5.3	2.94	0.479	0
1/24/2018 4:17:56 PM.88	59	14	30	40	135	135	6.71	198	5.3	2.95	0.481	0
1/24/2018 4:17:56 PM.38	59	14	30	40	134	135	6.69	198	5.3	2.95	0.481	0
1/24/2018 4:17:55 PM.88	59	14	30	40	134	135	6.78	197	5.3	2.96	0.482	0
1/24/2018 4:17:55 PM.38	59	14	30	40	134	135	6.71	194	5.3	2.95	0.480	1
1/24/2018 4:17:54 PM.88	59	13	30	40	134	135	6.68	193	5.3	2.95	0.480	0
1/24/2018 4:17:54 PM.38	59	14	30	40	134	135	6.61	192	5.3	2.95	0.480	0
1/24/2018 4:17:53 PM.88	58	14	29	40	134	135	6.74	198	5.3	2.95	0.480	0
1/24/2018 4:17:53 PM.38	59	14	29	40	134	135	6.56	195	5.3	2.95	0.480	0
1/24/2018 4:17:52 PM.88	58	14	29	40	134	135	6.74	197	5.4	2.95	0.480	0
1/24/2018 4:17:52 PM.38	59	14	29	40	134	135	6.59	200	5.4	2.95	0.479	0
1/24/2018 4:17:51 PM.88	59	14	29	40	134	135	6.75	199	5.3	2.95	0.480	0
1/24/2018 4:17:51 PM.38	59	14	30	40	134	135	6.65	198	5.3	2.95	0.483	0
1/24/2018 4:17:50 PM.88	59	13	30	40	134	135	6.67	196	5.4	2.95	0.480	0
1/24/2018 4:17:50 PM.38	58	14	29	40	135	135	6.72	194	5.4	2.94	0.480	0
1/24/2018 4:17:49 PM.88	58	14	29	40	134	135	6.67	193	5.4	2.94	0.483	0
1/24/2018 4:17:49 PM.38	59	14	29	40	134	135	6.68	195	5.3	2.93	0.481	0
1/24/2018 4:17:48 PM.88	58	14	29	40	134	135	6.68	192	5.3	2.92	0.480	0
1/24/2018 4:17:48 PM.38	59	14	29	40	134	135	6.68	194	5.4	2.93	0.480	0
1/24/2018 4:17:47 PM.88	58	14	29	40	134	135	6.74	196	5.3	2.94	0.480	0
1/24/2018 4:17:47 PM.38	59	14	29	40	135	135	6.81	193	5.3	2.93	0.479	0
1/24/2018 4:17:46 PM.88	58	14	29	40	135	135	6.62	194	5.3	2.94	0.480	1
1/24/2018 4:17:46 PM.38	58	14	29	40	134	135	6.64	194	5.4	2.93	0.481	0
1/24/2018 4:17:45 PM.88	59	14	29	40	134	135	6.68	193	5.3	2.94	0.481	1
1/24/2018 4:17:45 PM.38	58	13	29	40	134	135	6.67	196	5.4	2.93	0.480	0
1/24/2018 4:17:44 PM.88	59	14	29	40	135	135	6.67	195	5.3	2.95	0.481	0
1/24/2018 4:17:44 PM.38	58	14	29	40	135	135	6.59	197	5.3	2.95	0.481	0
1/24/2018 4:17:43 PM.88	58	14	29	40	135	135	6.65	191	5.3	2.94	0.482	1
1/24/2018 4:17:43 PM.38	58	14	29	40	134	135	6.74	194	5.3	2.94	0.482	0
1/24/2018 4:17:42 PM.88	58	14	29	40	135	135	6.67	195	5.3	2.94	0.481	0
1/24/2018 4:17:42 PM.38	58	14	29	40	135	135	6.75	193	5.3	2.94	0.483	0
1/24/2018 4:17:41 PM.88	58	13	29	40	135	135	6.64	192	5.3	2.95	0.481	1
1/24/2018 4:17:41 PM.38	58	13	29	40	134	135	6.67	194	5.3	2.95	0.483	0
1/24/2018 4:17:40 PM.88	58	14	29	40	134	135	6.69	190	5.3	2.94	0.483	0
1/24/2018 4:17:40 PM.38	58	14	29	40	134	135	6.69	194	5.3	2.95	0.482	0
1/24/2018 4:17:39 PM.88	58	14	29	40	134	135	6.67	196	5.3	2.95	0.484	1
1/24/2018 4:17:39 PM.38	58	14	29	40	134	135	6.43	195	5.3	2.95	0.484	0
1/24/2018 4:17:38 PM.88	58	13	29	40	134	135	6.61	191	5.3	2.95	0.483	0
1/24/2018 4:17:38 PM.38	58	14	29	40	134	135	6.65	198	5.3	2.95	0.483	0
1/24/2018 4:17:37 PM.88	58	14	29	40	134	135	6.71	195	5.3	2.95	0.483	0
1/24/2018 4:17:37 PM.38	58	14	29	40	134	135	6.67	198	5.3	2.95	0.483	0
1/24/2018 4:17:36 PM.88	58	14	29	40	135	135	6.56	196	5.3	2.95	0.484	0
1/24/2018 4:17:36 PM.38	59	13	29	40	135	135	6.71	193	5.4	2.95	0.483	0
1/24/2018 4:17:35 PM.88	59	14	30	40	135	135	6.72	198	5.3	2.95	0.482	0
1/24/2018 4:17:35 PM.38	59	14	29	40	134	135	6.77	197	5.3	2.95	0.483	0
1/24/2018 4:17:34 PM.88	59	13	30	40	134	135	6.71	198	5.3	2.94	0.483	0
1/24/2018 4:17:34 PM.38	59	14	30	40	134	135	6.56	198	5.4	2.95	0.483	0
1/24/2018 4:17:33 PM.88	59	13	29	40	135	135	6.71	195	5.3	2.94	0.483	0
1/24/2018 4:17:33 PM.38	59	14	29	40	134	135	6.64	197	5.4	2.94	0.483	0
1/24/2018 4:17:32 PM.88	59	14	29	39	134	135	6.69	197	5.3	2.94	0.484	0
1/24/2018 4:17:32 PM.38	58	14	29	40	135	135	6.72	194	5.3	2.95	0.483	1
1/24/2018 4:17:31 PM.88	59	14	30	40	134	135	6.80	192	5.3	2.95	0.486	1
1/24/2018 4:17:31 PM.38	59	14	30	40	135	135	6.67	193	5.3	2.94	0.484	0
1/24/2018 4:17:30 PM.88	59	14	30	40	134	135	6.71	193	5.3	2.95	0.487	0
1/24/2018 4:17:30 PM.38	59	14	29	40	135	135	6.69	196	5.3	2.95	0.486	0
1/24/2018 4:17:29 PM.88	59	14	30	40	135	135	6.68	199	5.3	2.94	0.483	0
1/24/2018 4:17:29 PM.38	59	13	29	40	135	135	6.64	195	5.3	2.94	0.483	0
1/24/2018 4:17:28 PM.88	59	14	30	40	135	135	6.65	193	5.3	2.95	0.483	0
1/24/2018 4:17:28 PM.38	59	13	29	40	134	135	6.64	198	5.4	2.95	0.484	0
1/24/2018 4:17:27 PM.88	59	14	29	40	134	135	6.78	192	5.3	2.94	0.484	0
1/24/2018 4:17:27 PM.38	59	14	29	40	135	135	6.62	193	5.4	2.95	0.483	0
1/24/2018 4:17:26 PM.88	59	14	29	40	134	135	6.65	191	5.3	2.96	0.484	0
1/24/2018 4:17:26 PM.38	59	14	29	40	135	135	6.71	193	5.3	2.97	0.484	0
1/24/2018 4:17:25 PM.88	59	14	29	40	135	135	6.72	195	5.3	2.95	0.483	0
1/24/2018 4:17:25 PM.38	59	13	29	40	135	135	6.64	196	5.4	2.95	0.483	0
1/24/2018 4:17:24 PM.88	59	14	29	40	135	135	6.62	195	5.3	2.97	0.484	0
1/24/2018 4:17:24 PM.38	59	14	29	40	135	135	6.71	194	5.3	2.97	0.484	1
1/24/2018 4:17:23 PM.88	58	14	29	40	135	135	6.77	196	5.4	2.95	0.484	0
1/24/2018 4:17:23 PM.38	59	13	29	40	135	135	6.53	197	5.3	2.97	0.484	0
1/24/2018 4:17:22 PM.88	59	14	30	40	135	135	6.45	193	5.3	2.97	0.483	0
1/24/2018 4:17:22 PM.38	59	14	29	40	134	135	6.68	197	5.3	2.96	0.486	0
1/24/2018 4:17:21 PM.88	59	14	29	40	135	135	6.72	197	5.3	2.97	0.484	0
1/24/2018 4:17:21 PM.38	58	14	30	40	135	135	6.64	196	5.3	2.97	0.487	0
1/24/2018 4:17:20 PM.88	58	14	30	40	135	135	6.72	192	5.4	2.98	0.486	0
1/24/2018 4:17:20 PM.38	59	14	30	40	135	135	6.59	193	5.3	2.97	0.486	0
1/24/2018 4:17:19 PM.88	58	13	30	40	135	135	6.59	198	5.3	2.98	0.484	0
1/24/2018 4:17:19 PM.38	58	13	30	40	135	135	6.65	195	5.3	2.98	0.486	0
